UID,lat,lon,applicant_type,application_year
57153,-34.897999,138.65401,SME,2011
57154,-27.611,153.117,SME,2011
57155,-31.907,115.862,SME,2011
57156,-31.858,115.885,Private applicant,2011
57157,-33.828999,151.129,Private applicant,2011
57158,-35.328999,149.183,SME,2011
57159,-35.029999,150.659,Private applicant,2011
57160,-35.029999,150.659,Private applicant,2011
57161,-35.029999,150.659,Private applicant,2011
57162,-32.787998,151.631,SME,2011
57163,-32.787998,151.631,SME,2011
57164,-37.789001,144.959,Large firm,2011
57165,-37.916,145.138,Large firm,2011
57166,-33.75,151.283,SME,2011
57167,-37.817001,144.993,Private applicant,2011
57168,-31.864,115.806,SME,2011
57169,-31.864,115.806,SME,2011
57170,-19.313999,146.767,Private applicant,2011
57171,-35.278999,149.146,Large firm,2011
57172,-33.837002,151.20799,SME,2011
57173,-38.145,144.362,SME,2011
57174,-33.837002,151.209,Large firm,2011
57175,-33.917999,151.19501,SME,2011
57176,-31.879999,115.876,Private applicant,2011
57177,-27.903999,153.121,Private applicant,2011
57178,-34.401001,150.88901,Private applicant,2011
57179,-37.752998,145.011,Private applicant,2011
57180,-32.789001,151.733,SME,2011
57181,-32.661999,152.175,Private applicant,2011
57182,-33.741001,151.03999,Private applicant,2011
57183,-31.475,116.445,Private applicant,2011
57184,-32.040001,115.801,Private applicant,2011
57185,-31.907,115.931,SME,2011
57186,-37.813,144.94099,SME,2011
57187,-37.787998,145.047,Private applicant,2011
57188,-34.936001,138.576,SME,2011
57189,-33.883999,151.2,SME,2011
57190,-33.883999,151.2,SME,2011
57191,-33.734001,150.967,SME,2011
57192,-36.063,146.94701,Private applicant,2011
57193,-33.261002,146.44,Private applicant,2011
57194,-26.693001,153.076,Private applicant,2011
57195,-38.005001,145.11301,SME,2011
57196,-37.848,145.231,SME,2011
57197,-33.895,151.19501,SME,2011
57198,-35.277,149.118,Large firm,2011
57199,-37.77,144.95,Large firm,2011
57200,-33.879002,151.222,SME,2011
57201,-33.868999,151.209,SME,2011
57202,-33.848,150.994,SME,2011
57203,-31.952999,115.852,SME,2011
57204,-33.719002,151.105,SME,2011
57205,-35.332001,149.172,SME,2011
57206,-42.886002,147.328,Private applicant,2011
57207,-33.915001,151.196,SME,2011
57208,-34.905998,138.60899,SME,2011
57209,-33.734001,150.967,SME,2011
57210,-37.837002,144.967,SME,2011
57211,-33.838001,150.931,SME,2011
57212,-33.257,151.51401,Private applicant,2011
57213,-33.919998,151.23,SME,2011
57214,-33.805,150.936,SME,2011
57215,-33.095001,151.657,Private applicant,2011
57216,-38.067001,145.341,Private applicant,2011
57217,-33.901001,150.953,Private applicant,2011
57218,-33.889,151.25,Private applicant,2011
57219,-27.357,153.05901,Private applicant,2011
57220,-37.771999,144.923,Private applicant,2011
57221,-33.896,151.16,SME,2011
57222,-33.896,151.12,SME,2011
57223,-33.874001,151.20799,SME,2011
57224,-27.530001,153.09599,SME,2011
57225,-37.916,145.138,Large firm,2011
57226,-37.813999,144.97,SME,2011
57227,-35.278999,149.146,Large firm,2011
57228,-37.723999,144.77499,Private applicant,2011
57229,-37.916,145.138,Large firm,2011
57230,-37.824001,144.92599,SME,2011
57231,-23.502001,148.157,SME,2011
57232,-23.502001,148.157,SME,2011
57233,-17.816,146.009,Private applicant,2011
57234,-27.521,152.93401,SME,2011
57235,-19.313999,146.767,Private applicant,2011
57236,-42.912998,147.34,Large firm,2011
57237,-27.469999,153.03,SME,2011
57238,-34.938,138.625,SME,2011
57239,-33.835999,138.614,Private applicant,2011
57240,-33.835999,138.614,SME,2011
57241,-31.881001,115.892,Private applicant,2011
57242,-37.848,145.278,SME,2011
57243,-37.848,145.278,SME,2011
57244,-34.054001,151.153,Private applicant,2011
57245,-37.693001,144.789,Private applicant,2011
57246,-33.939999,151.24899,Private applicant,2011
57247,-31.969,115.815,SME,2011
57248,-31.820999,115.817,SME,2011
57249,-35.278999,149.146,Large firm,2011
57250,-27.482,153.058,Private applicant,2011
57251,-27.624001,153.125,SME,2011
57252,-31.951,115.842,SME,2011
57253,-37.799999,144.96201,Large firm,2011
57254,-37.799999,144.95799,Large firm,2011
57255,-37.82,145.16,SME,2011
57256,-33.889999,151.284,Private applicant,2011
57257,-37.752998,144.899,Private applicant,2011
57258,-37.752998,144.899,Private applicant,2011
57259,-37.752998,144.899,Private applicant,2011
57260,-37.965,145.05499,SME,2011
57261,-37.858002,145.041,SME,2011
57262,-36.213001,142.037,SME,2011
57263,-27.943001,153.392,Private applicant,2011
57264,-33.807999,151.22099,SME,2011
57265,-37.855999,145.01601,Private applicant,2011
57266,-27.249001,152.91499,SME,2011
57267,-27.249001,152.91499,SME,2011
57268,-38.014999,145.27299,Large firm,2011
57269,-37.818001,144.95799,Large firm,2011
57270,-33.839001,150.94501,SME,2011
57271,-33.869999,151.207,SME,2011
57272,-33.869999,151.207,SME,2011
57273,-27.577,153.09599,SME,2011
57274,-35.216,149.062,Private applicant,2011
57275,-37.907001,145.103,SME,2011
57276,-33.66,151.021,Private applicant,2011
57277,-32.894001,151.724,Large firm,2011
57278,-33.299999,151.179,Private applicant,2011
57279,-35.335999,149.084,Private applicant,2011
57280,-27.965,153.36099,SME,2011
57281,-33.950001,151.194,SME,2011
57282,-37.752998,144.899,Private applicant,2011
57283,-37.752998,144.899,Private applicant,2011
57284,-37.752998,144.899,Private applicant,2011
57285,-27.694,153.377,Private applicant,2011
57286,-32.59,149.58099,Private applicant,2011
57287,-17.355,145.61099,SME,2011
57288,-37.855999,145.01601,Private applicant,2011
57289,-33.834,151.054,Private applicant,2011
57290,-35.277,149.118,Large firm,2011
57291,-33.797001,151.056,Private applicant,2011
57292,-23.566999,148.884,Private applicant,2011
57293,-33.950001,151.194,SME,2011
57294,-38.154999,145.112,SME,2011
57295,-33.848999,151.05499,SME,2011
57296,-34.008999,151.097,SME,2011
57297,-34.008999,151.097,SME,2011
57298,-34.008999,151.097,SME,2011
57299,-34.008999,151.097,SME,2011
57300,-37.804001,145.27901,SME,2011
57301,-37.91,145.144,SME,2011
57302,-33.813,151.179,SME,2011
57303,-27.249001,152.91499,SME,2011
57304,-37.870998,145.25301,Private applicant,2011
57305,-27.495001,153.01199,Large firm,2011
57306,-31.951,115.842,SME,2011
57307,-28.141001,153.44299,Private applicant,2011
57308,-27.662001,152.759,Private applicant,2011
57309,-36.689999,146.90401,SME,2011
57310,-27.267,152.96201,Private applicant,2011
57311,-37.752998,144.899,Private applicant,2011
57312,-37.752998,144.899,Private applicant,2011
57313,-37.752998,144.899,Private applicant,2011
57314,-32.056999,115.85,Private applicant,2011
57315,-27.535999,152.922,Large firm,2011
57316,-37.875,145.11,SME,2011
57317,-28.027,153.401,Private applicant,2011
57318,-28.093,153.44501,Private applicant,2011
57319,-37.657001,144.959,Private applicant,2011
57320,-37.657001,144.959,Private applicant,2011
57321,-35.278999,149.146,Large firm,2011
57322,-35.278999,149.146,Large firm,2011
57323,-32.227001,150.989,Private applicant,2011
57324,-35.25,149.08099,SME,2011
57325,-33.73,151.082,SME,2011
57326,-31.941999,115.827,Private applicant,2011
57327,-31.872999,115.876,Private applicant,2011
57328,-21.075001,149.22099,SME,2011
57329,-19.297001,146.769,Private applicant,2011
57330,-25.291,152.85201,Private applicant,2011
57331,-35.278999,149.146,Large firm,2011
57332,-37.823002,145.033,SME,2011
57333,-37.821999,145.026,SME,2011
57334,-27.5,153.015,Large firm,2011
57335,-33.917,151.231,Large firm,2011
57336,-33.702999,151.099,Private applicant,2011
57337,-33.780998,151.021,Private applicant,2011
57338,-37.816002,144.957,SME,2011
57339,-31.829,115.867,Private applicant,2011
57340,-37.816002,144.957,SME,2011
57341,-30.433001,153.02901,Private applicant,2011
57342,-32.896,151.70399,Large firm,2011
57343,-33.77,151.08299,Large firm,2011
57344,-33.849998,151.05701,SME,2011
57345,-33.919998,151.228,Large firm,2011
57346,-27.622999,153.12601,SME,2011
57347,-34.895,138.57899,Private applicant,2011
57348,-36.129002,146.875,Private applicant,2011
57349,-34.799999,138.76401,SME,2011
57350,-38.182999,145.104,Private applicant,2011
57351,-27.415001,151.888,SME,2011
57352,-37.722,144.888,SME,2011
57353,-33.952,151.24899,SME,2011
57354,-26.489,153.071,SME,2011
57355,-27.864,153.291,SME,2011
57356,-27.591999,152.77,Private applicant,2011
57357,-35.417,149.134,SME,2011
57358,-38.004002,145.11,SME,2011
57359,-27.500999,153.035,SME,2011
57360,-27.392,152.942,SME,2011
57361,-28.142,153.47099,SME,2011
57362,-27.591,152.873,SME,2011
57363,-37.877998,145.146,SME,2011
57364,-31.799999,115.833,SME,2011
57365,-27.976999,153.401,Private applicant,2011
57366,-33.789001,151.02699,Private applicant,2011
57367,-33.789001,151.02699,Private applicant,2011
57368,-37.810001,144.978,SME,2011
57369,-27.740999,153.237,SME,2011
57370,-28.007999,153.345,Private applicant,2011
57371,-37.813999,144.97,SME,2011
57372,-33.800999,151.297,Private applicant,2011
57373,-33.852001,151.127,Private applicant,2011
57374,-33.772999,151.181,SME,2011
57375,-37.816002,144.95799,SME,2011
57376,-16.914,145.772,Private applicant,2011
57377,-33.733002,151.091,Private applicant,2011
57378,-38.009998,145.211,SME,2011
57379,-28.003,153.422,Private applicant,2011
57380,-33.277,151.563,SME,2011
57381,-32.126999,115.806,Private applicant,2011
57382,-27.474001,153.002,SME,2011
57383,-37.837002,144.994,SME,2011
57384,-33.794998,151.179,SME,2011
57385,-37.638,145.088,Private applicant,2011
57386,-33.824001,151.18401,Private applicant,2011
57387,-32.551998,151.142,SME,2011
57388,-36.118,146.836,SME,2011
57389,-37.916,145.138,Large firm,2011
57390,-33.627998,115.115,Private applicant,2011
57391,-37.766998,144.995,SME,2011
57392,-26.247,151.94501,Private applicant,2011
57393,-26.247,151.94501,Private applicant,2011
57394,-26.247,151.94501,Private applicant,2011
57395,-26.247,151.94501,Private applicant,2011
57396,-37.833,145.01401,Private applicant,2011
57397,-37.812,145.09,Private applicant,2011
57398,-37.812,145.09,Private applicant,2011
57399,-32.069,115.833,Large firm,2011
57400,-28.179001,153.383,SME,2011
57401,-33.734001,150.967,SME,2011
57402,-28.003,153.422,Private applicant,2011
57403,-33.724998,151.054,Private applicant,2011
57404,-41.555,146.5,Private applicant,2011
57405,-38.014999,145.349,SME,2011
57406,-37.813999,144.97,SME,2011
57407,-31.99,115.979,Large firm,2011
57408,-32.162998,115.967,Private applicant,2011
57409,-37.842999,145.04201,SME,2011
57410,-35.318001,149.132,SME,2011
57411,-37.821999,145.039,Large firm,2011
57412,-33.862999,150.972,Large firm,2011
57413,-33.862999,150.972,Large firm,2011
57414,-33.938999,151.19701,SME,2011
57415,-33.879002,151.166,SME,2011
57416,-33.814999,151.03799,SME,2011
57417,-37.813999,144.97,SME,2011
57418,-37.813999,144.97,SME,2011
57419,-36.146999,144.72701,Private applicant,2011
57420,-37.754002,145.17101,SME,2011
57421,-32.701,151.521,Private applicant,2011
57422,-34.046001,151.099,Large firm,2011
57423,47.785,-122.387,Private applicant,2011
57424,-27.521,153.10001,Private applicant,2011
57425,-37.969002,145.084,SME,2011
57426,-33.202999,151.58299,SME,2011
57427,-41.436001,147.14101,SME,2011
57428,-33.868999,151.20599,Private applicant,2011
57429,-33.872002,151.19701,Private applicant,2011
57430,-32.75,150.073,SME,2011
57431,-37.723999,144.771,SME,2011
57432,-33.958,150.892,Private applicant,2011
57433,-33.950001,151.194,SME,2011
57434,-37.783001,144.98599,Private applicant,2011
57435,-27.482,153.058,Private applicant,2011
57436,-27.482,153.058,Private applicant,2011
57437,-28.142,153.47099,SME,2011
57438,-37.883999,145.034,Private applicant,2011
57439,-33.919998,151.228,SME,2011
57440,-33.792999,151.186,SME,2011
57441,-26.436001,152.92,Private applicant,2011
57442,-37.785999,144.959,SME,2011
57443,-37.799999,144.96201,Large firm,2011
57444,-37.778,144.94299,SME,2011
57445,-37.798,144.95599,SME,2011
57446,-26.735001,152.99699,Private applicant,2011
57447,-33.880001,151.095,SME,2011
57448,-42.908001,147.33299,Private applicant,2011
57449,-37.826,145,SME,2011
57450,-33.650002,151.315,Private applicant,2011
57451,-37.657001,144.96201,SME,2011
57452,-35.249001,149.08299,SME,2011
57453,-33.867001,151.09599,SME,2011
57454,-38.063999,145.338,Private applicant,2011
57455,-27.462999,153.03,SME,2011
57456,-33.988998,151.146,Private applicant,2011
57457,-37.778,144.94299,SME,2011
57458,-37.798,144.95599,SME,2011
57459,-37.799999,144.96201,Large firm,2011
57460,-27.521,153.10001,Private applicant,2011
57461,-33.752998,151.24699,SME,2011
57462,-38.001999,145.12,SME,2011
57463,-20.409,148.58501,Private applicant,2011
57464,-33.881001,151.228,Private applicant,2011
57465,-27.358,152.964,Private applicant,2011
57466,-33.950001,151.194,SME,2011
57467,-33.890999,151.196,SME,2011
57468,-32.056999,115.85,Private applicant,2011
57469,-33.890999,151.196,SME,2011
57470,-27.530001,153.09599,SME,2011
57471,-32.165001,115.769,Large firm,2011
57472,-27.530001,153.09599,SME,2011
57473,-37.955002,145.008,Private applicant,2011
57474,-37.722,144.888,SME,2011
57475,-33.950001,151.194,SME,2011
57476,-31.955,115.825,Private applicant,2011
57477,-34.924,138.604,Large firm,2011
57478,-37.818001,144.979,SME,2011
57479,-33.874001,151.20799,SME,2011
57480,-33.874001,151.20799,SME,2011
57481,-27.552999,152.86501,Private applicant,2011
57482,-28.103001,153.315,Private applicant,2011
57483,-33.807999,151.2,Private applicant,2011
57484,-26.697001,153.07201,SME,2011
57485,-26.697001,153.07201,Private applicant,2011
57486,-35.071999,147.411,SME,2011
57487,-31.841,115.79,Private applicant,2011
57488,-33.93,151.08299,Private applicant,2011
57489,-34.782001,138.64799,SME,2011
57490,-12.376,130.89101,Private applicant,2011
57491,-37.852001,144.98,SME,2011
57492,-33.849998,151.05701,SME,2011
57493,-33.817001,151.091,SME,2011
57494,-32.064999,115.753,Private applicant,2011
57495,-33.908001,150.98599,Private applicant,2011
57496,-37.811001,144.967,SME,2011
57497,-37.811001,144.967,SME,2011
57498,-37.811001,144.967,SME,2011
57499,-37.810001,145.103,Private applicant,2011
57500,-37.839001,144.994,Private applicant,2011
57501,-28.104,153.416,SME,2011
57502,-37.839001,144.994,Private applicant,2011
57503,-27.653999,153.08,SME,2011
57504,-34.851002,148.91499,Private applicant,2011
57505,-27.554001,153.20399,SME,2011
57506,-36.803001,144.35699,Private applicant,2011
57507,-35.029999,150.659,Private applicant,2011
57508,-35.029999,150.659,Private applicant,2011
57509,-35.029999,150.659,Private applicant,2011
57510,-33.804001,151.06799,Private applicant,2011
57511,-29.785999,151.16901,Private applicant,2011
57512,-27.469999,153.045,Private applicant,2011
57513,-37.824001,144.92599,SME,2011
57514,-31.738001,115.799,Private applicant,2011
57515,-37.932999,145.024,Private applicant,2011
57516,-31.848,115.893,SME,2011
57517,-37.827,145.02,SME,2011
57518,-37.747002,145.035,SME,2011
57519,-32.824001,151.74001,SME,2011
57520,-34.855,148.933,Private applicant,2011
57521,-27.73,153.239,SME,2011
57522,-29.738001,151.74001,Private applicant,2011
57523,-33.794998,150.998,SME,2011
57524,-37.923,145.00101,Private applicant,2011
57525,-33.826,151.25,SME,2011
57526,-37.821999,145.026,SME,2011
57527,-37.846001,145.11501,SME,2011
57528,-37.827,145.09801,Private applicant,2011
57529,-28.017,153.16499,SME,2011
57530,-32.001999,115.888,SME,2011
57531,-32.125,152.396,Private applicant,2011
57532,-31.993999,116.072,SME,2011
57533,-33.911999,151.013,Private applicant,2011
57534,-37.785999,144.959,Large firm,2011
57535,-37.923,145.00101,Private applicant,2011
57536,-37.907001,145.283,Private applicant,2011
57537,-27.466,153.013,SME,2011
57538,-33.919998,151.22701,Large firm,2011
57539,-33.734001,150.967,SME,2011
57540,-33.734001,150.967,Private applicant,2011
57541,-33.912998,151.17999,SME,2011
57542,-27.544001,151.90601,SME,2011
57543,-31.823999,115.747,Private applicant,2011
57544,-33.660999,150.85699,SME,2011
57545,-33.789001,151.12801,SME,2011
57546,-37.012001,143.683,Private applicant,2011
57547,-37.839001,144.994,Private applicant,2011
57548,-31.922001,115.93,SME,2011
57549,-37.948002,145.02499,SME,2011
57550,-33.847,151.04201,Large firm,2011
57551,-33.847,151.04201,Large firm,2011
57552,-33.835999,151.20799,SME,2011
57553,-33.424999,118.766,SME,2011
57554,-37.834,144.87,SME,2011
57555,-33.847,151.04201,Large firm,2011
57556,-33.752998,150.774,SME,2011
57557,-33.847,151.04201,Large firm,2011
57558,-32.896,151.70399,Large firm,2011
57559,-31.860001,115.887,SME,2011
57560,-37.882999,145.052,SME,2011
57561,-37.882999,145.052,SME,2011
57562,-33.799,151.22,Private applicant,2011
57563,-27.454,153.076,SME,2011
57564,-27.537001,152.819,Private applicant,2011
57565,-27.537001,152.819,Private applicant,2011
57566,-34.561001,150.815,Private applicant,2011
57567,-33.754002,151.24699,SME,2011
57568,-37.889999,145,Private applicant,2011
57569,-28.139999,153.345,Private applicant,2011
57570,-28.136,153.351,Private applicant,2011
57571,-38.196999,145.15401,Private applicant,2011
57572,-37.471001,145.043,Private applicant,2011
57573,-37.609001,145.08299,Private applicant,2011
57574,-27.76,153.24001,SME,2011
57575,-27.577,153.09599,SME,2011
57576,-27.368999,153.054,SME,2011
57577,-27.502001,153.007,Large firm,2011
57578,-33.895,151.19501,SME,2011
57579,-27.964001,153.411,SME,2011
57580,-38.029999,145.21899,SME,2011
57581,-27.502001,153.007,Large firm,2011
57582,-17.257,145.92999,Private applicant,2011
57583,-37.794998,144.951,SME,2011
57584,-33.868999,151.22,SME,2011
57585,-27.530001,153.09599,SME,2011
57586,-33.938999,151.19701,SME,2011
57587,-41.528999,147.188,SME,2011
57588,-27.386999,153.032,SME,2011
57589,-33.890999,151.196,SME,2011
57590,-37.916,145.138,Large firm,2011
57591,-34.030998,151.03799,SME,2011
57592,-37.846001,145.276,SME,2011
57593,-34.924,138.597,Private applicant,2011
57594,-27.464001,153.02699,SME,2011
57595,-37.506001,145.166,SME,2011
57596,-37.287998,142.948,SME,2011
57597,-37.287998,142.948,SME,2011
57598,-37.916,145.138,Large firm,2011
57599,-37.821999,145.033,Private applicant,2011
57600,-34.547001,150.866,SME,2011
57601,-35.004002,149.959,Private applicant,2011
57602,-34.043999,151.08099,Private applicant,2011
57603,-37.777,145.384,Private applicant,2011
57604,-37.916,145.138,Large firm,2011
57605,-32.09,115.881,SME,2011
57606,-27.674,153.226,SME,2011
57607,-27.854,153.05499,Private applicant,2011
57608,-27.427,153.10899,SME,2011
57609,-37.771999,144.84599,Private applicant,2011
57610,-31.941999,115.827,Private applicant,2011
57611,-33.813999,151.19701,Private applicant,2011
57612,-27.257999,152.97701,SME,2011
57613,-37.907001,145.243,SME,2011
57614,-33.881001,151.21899,SME,2011
57615,-33.867001,151.09599,SME,2011
57616,-33.932999,150.888,SME,2011
57617,-32.098,115.787,SME,2011
57618,-31.937,115.882,Private applicant,2011
57619,-33.997002,151.13499,Private applicant,2011
57620,-38.332001,144.98801,SME,2011
57621,-27.091,152.828,Private applicant,2011
57622,-33.797001,151.26601,Private applicant,2011
57623,-37.907001,145.283,Private applicant,2011
57624,-37.833,145.23199,SME,2011
57625,-37.723,145.129,Private applicant,2011
57626,-35.355,149.23801,Private applicant,2011
57627,-33.959,151.12801,Private applicant,2011
57628,-33.919998,151.228,Large firm,2011
57629,-37.763,144.994,Private applicant,2011
57630,-37.835999,144.97,SME,2011
57631,-41.056,145.90601,SME,2011
57632,-33.807999,150.85001,SME,2011
57633,-33.915001,150.929,Private applicant,2011
57634,-33.93,151.145,SME,2011
57635,-33.896999,151.12,SME,2011
57636,-32.014999,115.925,Private applicant,2011
57637,-34.921001,138.60899,Large firm,2011
57638,-33.752998,151.147,SME,2011
57639,-33.752998,151.147,Private applicant,2011
57640,-37.904999,145.101,SME,2011
57641,-33.919998,151.228,Large firm,2011
57642,-37.827,145.216,SME,2011
57643,-33.919998,151.228,Large firm,2011
57644,-27.513,153.11,Private applicant,2011
57645,-26.539,152.966,SME,2011
57646,-33.667,115.322,SME,2011
57647,-24.863001,151.127,Private applicant,2011
57648,-24.864,151.117,Private applicant,2011
57649,-33.724998,151.054,Private applicant,2011
57650,-37.912998,145.341,SME,2011
57651,-31.877001,115.754,Private applicant,2011
57652,-32.862999,149.967,Private applicant,2011
57653,-27.868,153.27499,Private applicant,2011
57654,-34.856998,150.61,SME,2011
57655,-27.474001,153.004,Private applicant,2011
57656,-27.323,152.944,SME,2011
57657,-26.657,153.10201,Private applicant,2011
57658,-32.021999,115.785,SME,2011
57659,-32.041,115.765,SME,2011
57660,-31.954,115.856,SME,2011
57661,-31.979,115.82,Large firm,2011
57662,-37.798,145.11,SME,2011
57663,-33.945999,151.222,SME,2011
57664,-37.819,144.963,Large firm,2011
57665,-37.779999,144.978,SME,2011
57666,-35.004002,149.959,Private applicant,2011
57667,-37.703999,145.138,Private applicant,2011
57668,-37.710999,145.07899,Private applicant,2011
57669,-20.712999,148.56599,Private applicant,2011
57670,-37.916,145.138,Large firm,2011
57671,-32.888,151.717,SME,2011
57672,-28.827999,153.286,SME,2011
57673,-37.720001,144.884,Private applicant,2011
57674,-38.257999,145.823,SME,2011
57675,-33.838001,150.931,SME,2011
57676,-28.142,153.47099,SME,2011
57677,-34.036999,150.729,SME,2011
57678,-33.919998,151.228,Large firm,2011
57679,-27.615999,152.72099,SME,2011
57680,-34.941002,138.621,SME,2011
57681,-28.003,153.422,Private applicant,2011
57682,-28.003,153.422,Private applicant,2011
57683,-33.776001,151.009,SME,2011
57684,-28.003,153.422,Private applicant,2011
57685,-32.791,151.633,SME,2011
57686,-33.917999,151.19701,Private applicant,2011
57687,-33.861,151.283,SME,2011
57688,-37.814999,144.968,Large firm,2011
57689,-37.823002,145.306,SME,2011
57690,-32.143002,116.029,Private applicant,2011
57691,-37.84,145.01401,SME,2011
57692,-28.274,153.52699,SME,2011
57693,-31.906,115.772,Private applicant,2011
57694,-33.808998,151.04601,Private applicant,2011
57695,-34.745998,150.819,Private applicant,2011
57696,-35.278999,149.146,Large firm,2011
57697,-33.837002,151.209,Large firm,2011
57698,-33.874001,151.207,Large firm,2011
57699,-35.278999,149.146,Large firm,2011
57700,-37.837002,144.993,SME,2011
57701,-37.875,144.996,SME,2011
57702,-37.764,145.013,Private applicant,2011
57703,-37.758999,145.026,Private applicant,2011
57704,-34.872002,138.698,Private applicant,2011
57705,-37.818001,144.95799,SME,2011
57706,-21.184,149.16299,SME,2011
57707,-27.447001,153.021,Private applicant,2011
57708,-37.907001,145.103,SME,2011
57709,-37.817001,144.96001,SME,2011
57710,-41.151001,146.16299,Private applicant,2011
57711,-37.668999,144.97,SME,2011
57712,-34.872002,138.698,Private applicant,2011
57713,-33.917,151.231,Large firm,2011
57714,-37.876999,145.147,SME,2011
57715,-26.677,153.067,SME,2011
57716,-27.434999,153.019,SME,2011
57717,-30.348,153.075,Private applicant,2011
57718,-31.863001,115.825,Large firm,2011
57719,-31.931,115.842,SME,2011
57720,-34.924,138.604,Large firm,2011
57721,-27.549,153.063,SME,2011
57722,-32.032001,115.76,SME,2011
57723,-33.883999,151.216,Private applicant,2011
57724,-33.276001,151.489,Private applicant,2011
57725,-33.867001,151.20599,SME,2011
57726,-35.277,149.118,Large firm,2011
57727,-33.883999,151.18401,SME,2011
57728,-37.818001,144.95799,SME,2011
57729,-33.963001,151.067,Private applicant,2011
57730,-33.578999,115.823,Private applicant,2011
57731,-37.888,145.095,SME,2011
57732,-33.919998,151.22701,Large firm,2011
57733,-37.845001,144.989,SME,2011
57734,-31.870001,115.754,Private applicant,2011
57735,-32.013,115.908,SME,2011
57736,-27.469999,152.996,SME,2011
57737,-17.816,146.009,Private applicant,2011
57738,-27.544001,153.04601,Private applicant,2011
57739,-37.905998,145.04601,Private applicant,2011
57740,-37.84,145.20799,Private applicant,2011
57741,-37.839001,144.994,Private applicant,2011
57742,-33.837002,151.209,Large firm,2011
57743,-37.798,144.964,SME,2011
57744,-33.863998,151.20799,SME,2011
57745,-33.813,151.179,SME,2011
57746,-37.907001,145.218,SME,2011
57747,-34.879002,138.612,SME,2011
57748,-37.813999,144.97,SME,2011
57749,-37.908001,145.05901,Private applicant,2011
57750,-34.784,138.651,SME,2011
57751,-34.043999,151.08099,Private applicant,2011
57752,-34.851002,148.91499,Private applicant,2011
57753,-34.931,138.606,SME,2011
57754,-27.445,153.04201,Large firm,2011
57755,-37.785999,145.19501,Private applicant,2011
57756,-26.698999,153.091,SME,2011
57757,-34.368,150.90401,Private applicant,2011
57758,-38.148998,145.16901,Private applicant,2011
57759,-35.278999,149.146,Large firm,2011
57760,-37.833,145.186,Large firm,2011
57761,-35.277,149.118,Large firm,2011
57762,-33.915001,151.20599,SME,2011
57763,-33.867001,151.09599,SME,2011
57764,-35.278999,149.146,Large firm,2011
57765,-34.921001,138.605,SME,2011
57766,-27.469999,152.996,SME,2011
57767,-27.604,152.771,Private applicant,2011
57768,-33.805,151.131,Private applicant,2011
57769,-27.469999,152.996,SME,2011
57770,-27.502001,153.007,Large firm,2011
57771,-35.278999,149.146,Large firm,2011
57772,-37.838001,144.998,SME,2011
57773,-34.921001,138.62399,SME,2011
57774,-33.624001,150.80901,SME,2011
57775,-31.865,115.941,Private applicant,2011
57776,-31.865,115.941,Private applicant,2011
57777,-32.064999,115.753,SME,2011
57778,-37.799999,144.95799,Large firm,2011
57779,-33.743,150.653,SME,2011
57780,-37.832001,144.85899,SME,2011
57781,-34.853001,138.703,Private applicant,2011
57782,-21.184,149.16299,SME,2011
57783,-37.34,144.74001,SME,2011
57784,-35.278999,149.146,Large firm,2011
57785,-37.818001,145.153,Large firm,2011
57786,-33.734001,150.967,SME,2011
57787,-31.952999,115.852,SME,2011
57788,-33.740002,151.103,SME,2011
57789,-38.035999,145.19901,Private applicant,2011
57790,-27.604,152.771,Private applicant,2011
57791,-33.867001,151.12199,SME,2011
57792,-27.604,152.771,Private applicant,2011
57793,-27.323,152.944,SME,2011
57794,-27.549999,152.966,SME,2011
57795,-26.643,153.063,SME,2011
57796,-33.773998,151.11301,Large firm,2011
57797,-37.879002,145.12801,Private applicant,2011
57798,-37.688999,145.033,SME,2011
57799,-37.778,144.94299,SME,2011
57800,-38.027,145.215,SME,2011
57801,-33.932999,151.13901,Private applicant,2011
57802,-33.932999,151.13901,Private applicant,2011
57803,-27.604,152.771,Private applicant,2011
57804,-27.604,152.771,Private applicant,2011
57805,-25.535999,152.717,Private applicant,2011
57806,-33.796001,151.16901,SME,2011
57807,-38.202999,145.49001,Private applicant,2011
57808,-37.799999,144.95799,Large firm,2011
57809,-34.408001,150.88,Large firm,2011
57810,-31.096001,150.89301,Private applicant,2011
57811,-31.08,150.935,Private applicant,2011
57812,-32.001999,115.888,SME,2011
57813,-27.558001,151.907,SME,2011
57814,-37.974998,145.064,Large firm,2011
57815,-37.974998,145.064,Large firm,2011
57816,-33.361,151.369,SME,2011
57817,-37.870998,144.679,Private applicant,2011
57818,-31.996,115.965,Private applicant,2011
57819,-31.790001,115.824,SME,2011
57820,-34.921001,138.60899,Large firm,2011
57821,-35.278999,149.146,Large firm,2011
57822,-37.699001,148.716,Private applicant,2011
57823,-37.699001,148.716,Private applicant,2011
57824,-33.895,151.19701,Large firm,2011
57825,-35.306999,149.13699,Large firm,2011
57826,-33.919998,151.22701,Large firm,2011
57827,-27.740999,153.198,SME,2011
57828,-21.176001,149.16299,Private applicant,2011
57829,-26.683001,153.119,SME,2011
57830,-33.835999,138.614,SME,2011
57831,-37.916,145.138,Large firm,2011
57832,-34.723999,138.642,SME,2011
57833,-33.734001,150.967,SME,2011
57834,-33.796001,150.991,SME,2011
57835,-31.805,115.787,Private applicant,2011
57836,-27.606001,153.121,Private applicant,2011
57837,-33.752998,151.147,Private applicant,2011
